"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"ENSG00000170310",35.5225562014164,-0.0179945640337947,0.160753422053107,-0.111938917405129,0.91087183887551,0.99001905071931,"STX8"
"ENSG00000170312",391.735542038666,-0.00333536877875806,0.0762921313955099,-0.0437183850778399,0.965128884054506,0.995388365249154,"CDK1"
"ENSG00000170315",2050.43812035522,-0.0116601901923969,0.0426732871134323,-0.273243309365933,0.784666190130182,0.965215028122016,"UBB"
"ENSG00000170322",60.2898508388419,-0.108786892142926,0.12791062925336,-0.850491415591783,0.395051931094599,0.83484804758581,"NFRKB"
"ENSG00000170325",12.8063012277976,0.167786501394843,0.263294461514743,0.637257997868852,0.523956805069436,0.892596065833253,"PRDM10"
"ENSG00000170340",53.7423991681926,-0.258950659306465,0.129849356837208,-1.99423905989085,0.0461259354290908,0.440794041996265,"B3GNT2"
"ENSG00000170348",366.37538772944,-0.0345117626368481,0.0584327101428269,-0.590624028091305,0.554772361634591,0.904366187339303,"TMED10"
"ENSG00000170364",6.9532699995281,-0.111813546493469,0.367255309909607,-0.304457263044038,0.76077954735674,0.959078418736706,"SETMAR"
"ENSG00000170365",28.3753414386269,-0.163921838716766,0.187226958217515,-0.875524765650071,0.381288441025382,0.828059314070516,"SMAD1"
"ENSG00000170385",67.4710012807582,0.0997095225757555,0.132135182570073,0.754602374904039,0.450487598280554,0.863714596673716,"SLC30A1"
"ENSG00000170396",14.109211468493,0.432890554035475,0.283596839906789,1.52642939948751,0.126902960552701,0.622955619882823,"ZNF804A"
"ENSG00000170412",54.1422119098006,0.26877552862582,0.143352206297867,1.87493123103624,0.0608021848623022,0.485065460810629,"GPRC5C"
"ENSG00000170417",14.9858489089162,0.173882978369975,0.281731022372503,0.617195000059552,0.53710611324221,0.898096633801881,"TMEM182"
"ENSG00000170421",627.158145877023,0.0513571571150281,0.0467927232789318,1.09754580448092,0.272402869144432,0.767509187089564,"KRT8"
"ENSG00000170425",235.561068843862,-0.117046569492687,0.0687310336549034,-1.70296536031124,0.088574551082109,0.553824442299733,"ADORA2B"
"ENSG00000170430",25.8233204879309,0.272588597866752,0.18917198354365,1.44095649239654,0.149596974624776,0.659119021180111,"MGMT"
"ENSG00000170442",13.1241212621193,0.257443660012556,0.28873868413871,0.891614716540301,0.372599479352896,0.820542206635272,"KRT86"
"ENSG00000170445",460.821053887083,0.0263349758505333,0.0501959609710319,0.524643324703579,0.599831162875989,0.920474888200973,"HARS1"
"ENSG00000170448",32.2110071172174,0.130750560978928,0.171201636295831,0.763722612750001,0.445032562293561,0.860396287100885,"NFXL1"
"ENSG00000170456",46.4153081541493,0.142025350313813,0.158487685350605,0.896128617183258,0.370184074616926,0.819490935744266,"DENND5B"
"ENSG00000170458",8.79787752293041,0.131658998026051,0.331837010660882,0.396758028177268,0.691545904361778,0.944030798217475,"CD14"
"ENSG00000170464",61.5387176939933,-0.409628051891702,0.121732130018834,-3.36499535355479,0.00076544948058116,0.0620112846945653,"DNAJC18"
"ENSG00000170468",77.9827152856937,-0.0457506543262132,0.123149718663165,-0.37150433490919,0.710261927820988,0.948375578886437,"RIOX1"
"ENSG00000170471",130.889160700154,0.0706718705410517,0.0981520978751802,0.720024045037988,0.47151019109615,0.873665054996407,"RALGAPB"
"ENSG00000170473",34.0253212225928,0.443017748209601,0.162406081620613,2.72783964608239,0.00637505899456872,0.194040908035455,"PYM1"
"ENSG00000170485",8.75182109660306,-0.469601270269908,0.348294615078175,-1.34828748404424,0.177565936092892,0.689667633627728,"NPAS2"
"ENSG00000170498",8.63371900393751,0.480981941853979,0.313526949335979,1.53410079379988,0.12500485807539,0.621054886797496,"KISS1"
